Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
TS,AMS,YYC,A330,A330-200,4,"1,328","5,933,504",5,"1,725","7,707,300",-1,-397,"-1,773,796",-20.00%,-23.00%,-23.00%
TS,AMS,YYZ,A330,A330-200,18,"6,093","22,739,076",18,"6,210","23,175,720",0,-117,"-436,644",0.00%,-1.90%,-1.90%
TS,ATH,YUL,A330,A330-200,19,"6,490","30,859,950",13,"4,485","21,326,175",6,"2,005","9,533,775",46.20%,44.70%,44.70%
TS,ATH,YYZ,A330,A330-200,18,"6,210","31,441,230",14,"4,830","24,454,290",4,"1,380","6,986,940",28.60%,28.60%,28.60%
TS,AZS,YUL,A320,A321,4,756,"1,375,920",0,0,0,4,756,"1,375,920",,,
TS,AZS,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,719,900",-5,-945,"-1,719,900",-100.00%,-100.00%,-100.00%
TS,AZS,YYZ,A320,A320,0,0,0,1,149,"264,773",-1,-149,"-264,773",-100.00%,-100.00%,-100.00%
TS,AZS,YYZ,A320,A321,0,0,0,4,728,"1,293,656",-4,-728,"-1,293,656",-100.00%,-100.00%,-100.00%
TS,AZS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,343,412",0,0,0,4,756,"1,343,412",,,
TS,BCN,YUL,A310,A310,12,"3,000","11,052,000",13,"3,237","11,925,108",-1,-237,"-873,108",-7.70%,-7.30%,-7.30%
TS,BCN,YUL,A330,A330-200,9,"3,053","11,247,252",9,"3,105","11,438,820",0,-52,"-191,568",0.00%,-1.70%,-1.70%
TS,BCN,YYZ,A330,A330-200,13,"4,316","17,255,368",13,"4,485","17,931,030",0,-169,"-675,662",0.00%,-3.80%,-3.80%
TS,BOD,YUL,A310,A310,0,0,0,8,"1,992","6,850,488",-8,"-1,992","-6,850,488",-100.00%,-100.00%,-100.00%
TS,BOD,YUL,A320,A321neo,18,"3,582","12,318,498",0,0,0,18,"3,582","12,318,498",,,
TS,BOD,YUL,A330,A330-200,0,0,0,5,"1,725","5,932,275",-5,"-1,725","-5,932,275",-100.00%,-100.00%,-100.00%
TS,BRU,YUL,A330,A330-200,14,"4,648","16,091,376",13,"4,485","15,527,070",1,163,"564,306",7.70%,3.60%,3.60%
TS,BSL,YUL,A310,A310,0,0,0,4,996,"3,676,236",-4,-996,"-3,676,236",-100.00%,-100.00%,-100.00%
TS,BSL,YUL,A320,A321neo,9,"1,791","6,610,581",0,0,0,9,"1,791","6,610,581",,,
TS,CCC,YUL,A320,A320,0,0,0,8,"1,192","1,913,160",-8,"-1,192","-1,913,160",-100.00%,-100.00%,-100.00%
TS,CCC,YUL,A320,A321,8,"1,512","2,426,760",0,0,0,8,"1,512","2,426,760",,,
TS,CCC,YUL,A320,A321neo,4,796,"1,277,580",0,0,0,4,796,"1,277,580",,,
TS,CCC,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,516,725",-5,-945,"-1,516,725",-100.00%,-100.00%,-100.00%
TS,CCC,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,213,380",0,0,0,4,756,"1,213,380",,,
TS,CCC,YYZ,A320,A320,0,0,0,1,149,"217,540",-1,-149,"-217,540",-100.00%,-100.00%,-100.00%
TS,CCC,YYZ,A320,A321,4,756,"1,103,760",4,728,"1,062,880",0,28,"40,880",0.00%,3.80%,3.80%
TS,CCC,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,103,760",-4,-756,"-1,103,760",-100.00%,-100.00%,-100.00%
TS,CCC,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,701","2,483,460",0,0,0,9,"1,701","2,483,460",,,
TS,CDG,YQB,A310,A310,14,"3,500","11,543,000",14,"3,486","11,496,828",0,14,"46,172",0.00%,0.40%,0.40%
TS,CDG,YUL,A310,A310,0,0,0,1,249,"857,307",-1,-249,"-857,307",-100.00%,-100.00%,-100.00%
TS,CDG,YUL,A330,A330-200,31,"10,461","36,017,223",61,"21,045","72,457,935",-30,"-10,584","-36,440,712",-49.20%,-50.30%,-50.30%
TS,CDG,YUL,A330,A330-300,31,"11,625","40,024,875",0,0,0,31,"11,625","40,024,875",,,
TS,CDG,YVR,A330,A330-200,13,"4,316","21,321,040",13,"4,485","22,155,900",0,-169,"-834,860",0.00%,-3.80%,-3.80%
TS,CDG,YYZ,A310,A310,5,"1,250","4,688,750",0,0,0,5,"1,250","4,688,750",,,
TS,CDG,YYZ,A330,A330-200,13,"4,433","16,628,183",22,"7,590","28,470,090",-9,"-3,157","-11,841,907",-40.90%,-41.60%,-41.60%
TS,CDG,YYZ,A330,A330-300,4,"1,380","5,176,380",0,0,0,4,"1,380","5,176,380",,,
TS,CMW,YUL,B737-3/4/5,B737 Passenger,0,0,0,5,740,"1,238,020",-5,-740,"-1,238,020",-100.00%,-100.00%,-100.00%
TS,CUN,YQB,A310,A310,4,"1,000","1,977,000",0,0,0,4,"1,000","1,977,000",,,
TS,CUN,YQB,A320,A320,0,0,0,4,596,"1,178,292",-4,-596,"-1,178,292",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A310,A310,0,0,0,4,996,"1,833,636",-4,-996,"-1,833,636",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A320,A320,0,0,0,4,596,"1,097,236",-4,-596,"-1,097,236",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A320,A321,10,"1,890","3,479,490",14,"2,548","4,690,868",-4,-658,"-1,211,378",-28.60%,-25.80%,-25.80%
TS,CUN,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,12,"2,268","4,175,388",0,0,0,12,"2,268","4,175,388",,,
TS,CUN,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,592,"1,646,944",0,0,0,4,592,"1,646,944",,,
TS,CUN,YVR,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"2,628,990",-5,-945,"-2,628,990",-100.00%,-100.00%,-100.00%
TS,CUN,YYC,B737-300,B737-300 Winglets Passenger,4,544,"1,382,304",0,0,0,4,544,"1,382,304",,,
TS,CUN,YYC,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"2,401,245",-5,-945,"-2,401,245",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,A310,A310,4,"1,000","1,615,000",0,0,0,4,"1,000","1,615,000",,,
TS,CUN,YYZ,A320,A320,0,0,0,1,149,"240,635",-1,-149,"-240,635",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,A320,A321,9,"1,701","2,747,115",7,"1,274","2,057,510",2,427,"689,605",28.60%,33.50%,33.50%
TS,CUN,YYZ,A330,A330-200,0,0,0,8,"2,760","4,457,400",-8,"-2,760","-4,457,400",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,526,175",-5,-945,"-1,526,175",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,12,"2,268","3,662,820",0,0,0,12,"2,268","3,662,820",,,
TS,CYO,YUL,A320,A320,0,0,0,4,596,"1,014,392",-4,-596,"-1,014,392",-100.00%,-100.00%,-100.00%
TS,CYO,YUL,A320,A321,4,756,"1,286,712",0,0,0,4,756,"1,286,712",,,
TS,DUB,YYZ,A310,A310,22,"5,500","18,034,500",10,"2,490","8,164,710",12,"3,010","9,869,790",120.00%,120.90%,120.90%
TS,DUB,YYZ,A330,A330-200,0,0,0,9,"3,105","10,181,295",-9,"-3,105","-10,181,295",-100.00%,-100.00%,-100.00%
TS,FCO,YUL,A330,A330-200,26,"8,736","35,843,808",22,"7,590","31,141,770",4,"1,146","4,702,038",18.20%,15.10%,15.10%
TS,FCO,YYZ,A330,A330-200,31,"10,526","46,461,764",30,"10,350","45,684,900",1,176,"776,864",3.30%,1.70%,1.70%
TS,FLL,YUL,A320,A321,8,"1,512","2,091,096",0,0,0,8,"1,512","2,091,096",,,
TS,FLL,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,045,548",-4,-756,"-1,045,548",-100.00%,-100.00%,-100.00%
TS,FLL,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"917,784",-4,-756,"-917,784",-100.00%,-100.00%,-100.00%
TS,FLL,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,512","1,835,568",0,0,0,8,"1,512","1,835,568",,,
TS,GLA,YVR,A330,A330-200,0,0,0,5,"1,725","7,562,400",-5,"-1,725","-7,562,400",-100.00%,-100.00%,-100.00%
TS,GLA,YYZ,A310,A310,9,"2,250","7,409,250",3,747,"2,459,871",6,"1,503","4,949,379",200.00%,201.20%,201.20%
TS,GLA,YYZ,A330,A330-200,9,"3,040","10,010,720",18,"6,210","20,449,530",-9,"-3,170","-10,438,810",-50.00%,-51.00%,-51.00%
TS,GLA,YYZ,A330,A330-300,4,"1,380","4,544,340",0,0,0,4,"1,380","4,544,340",,,
TS,HOG,YUL,A320,A321,9,"1,701","2,903,607",0,0,0,9,"1,701","2,903,607",,,
TS,HOG,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,580,984",-8,"-1,512","-2,580,984",-100.00%,-100.00%,-100.00%
TS,HOG,YYZ,A320,A321,4,756,"1,201,284",0,0,0,4,756,"1,201,284",,,
TS,HOG,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,5,740,"1,175,860",0,0,0,5,740,"1,175,860",,,
TS,HOG,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,201,284",-4,-756,"-1,201,284",-100.00%,-100.00%,-100.00%
TS,LGW,YUL,A310,A310,13,"3,250","10,627,500",13,"3,237","10,584,990",0,13,"42,510",0.00%,0.40%,0.40%
TS,LGW,YVR,A330,A330-200,31,"10,292","48,876,708",31,"10,695","50,790,555",0,-403,"-1,913,847",0.00%,-3.80%,-3.80%
TS,LGW,YYC,A330,A330-200,12,"3,984","17,517,648",13,"4,485","19,720,545",-1,-501,"-2,202,897",-7.70%,-11.20%,-11.20%
TS,LGW,YYZ,A310,A310,5,"1,250","4,470,000",0,0,0,5,"1,250","4,470,000",,,
TS,LGW,YYZ,A330,A330-200,5,"1,725","6,168,600",40,"13,800","49,348,800",-35,"-12,075","-43,180,200",-87.50%,-87.50%,-87.50%
TS,LGW,YYZ,A330,A330-300,31,"11,625","41,571,000",0,0,0,31,"11,625","41,571,000",,,
TS,LIS,YUL,A310,A310,0,0,0,4,996,"3,248,952",-4,-996,"-3,248,952",-100.00%,-100.00%,-100.00%
TS,LIS,YUL,A320,A321neo,8,"1,592","5,193,104",0,0,0,8,"1,592","5,193,104",,,
TS,LIS,YUL,A330,A330-200,14,"4,713","15,373,806",14,"4,830","15,755,460",0,-117,"-381,654",0.00%,-2.40%,-2.40%
TS,LIS,YYZ,A310,A310,0,0,0,4,996,"3,561,696",-4,-996,"-3,561,696",-100.00%,-100.00%,-100.00%
TS,LIS,YYZ,A330,A330-200,18,"6,041","21,602,616",14,"4,830","17,272,080",4,"1,211","4,330,536",28.60%,25.10%,25.10%
TS,LRM,YUL,A320,A321,4,756,"1,425,060",0,0,0,4,756,"1,425,060",,,
TS,LRM,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,850,120",-8,"-1,512","-2,850,120",-100.00%,-100.00%,-100.00%
TS,LYS,YUL,A330,A330-200,22,"7,421","27,123,755",18,"6,210","22,697,550",4,"1,211","4,426,205",22.20%,19.50%,19.50%
TS,MAD,YUL,A310,A310,14,"3,500","12,110,000",10,"2,490","8,615,400",4,"1,010","3,494,600",40.00%,40.60%,40.60%
TS,MAD,YUL,A330,A330-200,0,0,0,3,"1,035","3,581,100",-3,"-1,035","-3,581,100",-100.00%,-100.00%,-100.00%
TS,MAN,YVR,A330,A330-200,14,"4,648","21,259,952",13,"4,485","20,514,390",1,163,"745,562",7.70%,3.60%,3.60%
TS,MAN,YYZ,A330,A330-200,17,"5,800","19,917,200",22,"7,590","26,064,060",-5,"-1,790","-6,146,860",-22.70%,-23.60%,-23.60%
TS,MAN,YYZ,A330,A330-300,5,"1,725","5,923,650",0,0,0,5,"1,725","5,923,650",,,
TS,MBJ,YUL,A320,A321,0,0,0,4,728,"1,363,544",-4,-728,"-1,363,544",-100.00%,-100.00%,-100.00%
TS,MBJ,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,415,988",-4,-756,"-1,415,988",-100.00%,-100.00%,-100.00%
TS,MBJ,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,512","2,831,976",0,0,0,8,"1,512","2,831,976",,,
TS,MBJ,YYZ,A320,A321,4,756,"1,313,172",4,728,"1,264,536",0,28,"48,636",0.00%,3.80%,3.80%
TS,MBJ,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,313,172",-4,-756,"-1,313,172",-100.00%,-100.00%,-100.00%
TS,MBJ,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,313,172",0,0,0,4,756,"1,313,172",,,
TS,MCO,YUL,A320,A321,8,"1,512","1,883,952",4,728,"907,088",4,784,"976,864",100.00%,107.70%,107.70%
TS,MCO,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"941,976",-4,-756,"-941,976",-100.00%,-100.00%,-100.00%
TS,MCO,YYZ,A320,A321,8,"1,512","1,596,672",0,0,0,8,"1,512","1,596,672",,,
TS,MCO,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,9,"1,701","1,796,256",-9,"-1,701","-1,796,256",-100.00%,-100.00%,-100.00%
TS,MRS,YUL,A330,A330-200,21,"7,245","27,118,035",22,"7,590","28,409,370",-1,-345,"-1,291,335",-4.50%,-4.50%,-4.50%
TS,NCE,YUL,A310,A310,0,0,0,9,"2,241","8,558,379",-9,"-2,241","-8,558,379",-100.00%,-100.00%,-100.00%
TS,NCE,YUL,A320,A321neo,14,"2,786","10,639,734",0,0,0,14,"2,786","10,639,734",,,
TS,NTE,YUL,A330,A330-200,13,"4,355","14,489,085",14,"4,830","16,069,410",-1,-475,"-1,580,325",-7.10%,-9.80%,-9.80%
TS,OPO,YUL,A310,A310,0,0,0,5,"1,245","3,985,245",-5,"-1,245","-3,985,245",-100.00%,-100.00%,-100.00%
TS,OPO,YUL,A320,A321neo,13,"2,587","8,280,987",0,0,0,13,"2,587","8,280,987",,,
TS,OPO,YUL,A330,A330-200,0,0,0,4,"1,380","4,417,380",-4,"-1,380","-4,417,380",-100.00%,-100.00%,-100.00%
TS,OPO,YYZ,A310,A310,0,0,0,5,"1,245","4,377,420",-5,"-1,245","-4,377,420",-100.00%,-100.00%,-100.00%
TS,OPO,YYZ,A330,A330-200,13,"4,368","15,357,888",8,"2,760","9,704,160",5,"1,608","5,653,728",62.50%,58.30%,58.30%
TS,PAP,YUL,A310,A310,0,0,0,5,"1,245","2,310,720",-5,"-1,245","-2,310,720",-100.00%,-100.00%,-100.00%
TS,PAP,YUL,A330,A330-200,9,"3,053","5,666,368",4,"1,380","2,561,280",5,"1,673","3,105,088",125.00%,121.20%,121.20%
TS,POP,YUL,A320,A321,9,"1,701","3,026,079",0,0,0,9,"1,701","3,026,079",,,
TS,POP,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,9,"1,701","3,026,079",-9,"-1,701","-3,026,079",-100.00%,-100.00%,-100.00%
TS,POP,YYZ,A320,A320,0,0,0,4,596,"1,028,696",-4,-596,"-1,028,696",-100.00%,-100.00%,-100.00%
TS,POP,YYZ,A320,A321,4,756,"1,304,856",0,0,0,4,756,"1,304,856",,,
TS,PRG,YUL,A310,A310,0,0,0,4,996,"3,849,540",-4,-996,"-3,849,540",-100.00%,-100.00%,-100.00%
TS,PRG,YUL,A320,A320,0,0,0,1,149,"575,885",-1,-149,"-575,885",-100.00%,-100.00%,-100.00%
TS,PRG,YUL,A330,A330-200,9,"2,988","11,548,620",4,"1,380","5,333,700",5,"1,608","6,214,920",125.00%,116.50%,116.50%
TS,PUJ,YQB,A310,A310,4,"1,000","1,952,000",5,"1,245","2,430,240",-1,-245,"-478,240",-20.00%,-19.70%,-19.70%
TS,PUJ,YUL,A310,A310,0,0,0,4,996,"1,871,484",-4,-996,"-1,871,484",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,A320,A320,0,0,0,12,"1,788","3,359,652",-12,"-1,788","-3,359,652",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,A320,A321,27,"5,103","9,588,537",10,"1,820","3,419,780",17,"3,283","6,168,757",170.00%,180.40%,180.40%
TS,PUJ,YUL,A330,A330-200,0,0,0,5,"1,725","3,241,275",-5,"-1,725","-3,241,275",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,420,524",0,0,0,4,756,"1,420,524",,,
TS,PUJ,YYZ,A310,A310,0,0,0,1,249,"460,650",-1,-249,"-460,650",-100.00%,-100.00%,-100.00%
TS,PUJ,YYZ,A320,A320,0,0,0,2,298,"551,300",-2,-298,"-551,300",-100.00%,-100.00%,-100.00%
TS,PUJ,YYZ,A320,A321,18,"3,402","6,293,700",7,"1,274","2,356,900",11,"2,128","3,936,800",157.10%,167.00%,167.00%
TS,PUJ,YYZ,A330,A330-200,8,"2,656","4,913,600",12,"4,140","7,659,000",-4,"-1,484","-2,745,400",-33.30%,-35.80%,-35.80%
TS,PUJ,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,398,600",-4,-756,"-1,398,600",-100.00%,-100.00%,-100.00%
TS,PVR,YEG,B737-300,B737-300 Winglets Passenger,4,544,"1,247,392",0,0,0,4,544,"1,247,392",,,
TS,PVR,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,868,832",-4,-756,"-1,868,832",-100.00%,-100.00%,-100.00%
TS,PVR,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,868,832",0,0,0,4,756,"1,868,832",,,
TS,PVR,YVR,B737-3/4/5,B737-300,0,0,0,4,532,"1,170,400",-4,-532,"-1,170,400",-100.00%,-100.00%,-100.00%
TS,PVR,YVR,B737-300,B737-300 Winglets Passenger,4,544,"1,196,800",0,0,0,4,544,"1,196,800",,,
TS,PVR,YYC,B737-300,B737-300 Winglets Passenger,4,544,"1,170,688",0,0,0,4,544,"1,170,688",,,
TS,PVR,YYC,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,626,912",-4,-756,"-1,626,912",-100.00%,-100.00%,-100.00%
TS,RTB,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,5,945,"2,023,245",0,0,0,5,945,"2,023,245",,,
TS,SNU,YUL,A320,A320,0,0,0,5,745,"1,208,390",-5,-745,"-1,208,390",-100.00%,-100.00%,-100.00%
TS,SNU,YUL,A320,A321,13,"2,457","3,985,254",8,"1,456","2,361,632",5,"1,001","1,623,622",62.50%,68.80%,68.80%
TS,SNU,YUL,A320,A321neo,4,796,"1,291,112",0,0,0,4,796,"1,291,112",,,
TS,SNU,YYZ,A320,A321,0,0,0,8,"1,456","2,125,760",-8,"-1,456","-2,125,760",-100.00%,-100.00%,-100.00%
TS,SNU,YYZ,A330,A330-200,4,"1,328","1,938,880",0,0,0,4,"1,328","1,938,880",,,
TS,SNU,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,103,760",0,0,0,4,756,"1,103,760",,,
TS,SUF,YYZ,A330,A330-200,9,"3,105","14,602,815",4,"1,380","6,490,140",5,"1,725","8,112,675",125.00%,125.00%,125.00%
TS,TLS,YUL,A310,A310,8,"2,000","7,140,000",8,"1,992","7,111,440",0,8,"28,560",0.00%,0.40%,0.40%
TS,TLS,YUL,A330,A330-200,9,"3,105","11,084,850",10,"3,450","12,316,500",-1,-345,"-1,231,650",-10.00%,-10.00%,-10.00%
TS,TLV,YUL,A330,A330-200,0,0,0,9,"3,105","17,024,715",-9,"-3,105","-17,024,715",-100.00%,-100.00%,-100.00%
TS,VCE,YUL,A310,A310,0,0,0,13,"3,237","12,828,231",-13,"-3,237","-12,828,231",-100.00%,-100.00%,-100.00%
TS,VCE,YUL,A330,A330-200,12,"4,088","16,200,744",0,0,0,12,"4,088","16,200,744",,,
TS,VCE,YYZ,A310,A310,0,0,0,9,"2,241","9,569,070",-9,"-2,241","-9,569,070",-100.00%,-100.00%,-100.00%
TS,VCE,YYZ,A330,A330-200,8,"2,708","11,563,160",0,0,0,8,"2,708","11,563,160",,,
TS,VRA,YUL,A320,A321,17,"3,213","5,131,161",0,0,0,17,"3,213","5,131,161",,,
TS,VRA,YUL,A330,A330-200,0,0,0,4,"1,380","2,203,860",-4,"-1,380","-2,203,860",-100.00%,-100.00%,-100.00%
TS,VRA,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,9,"1,701","2,716,497",-9,"-1,701","-2,716,497",-100.00%,-100.00%,-100.00%
TS,VRA,YYZ,A320,A321,4,756,"1,073,520",4,728,"1,033,760",0,28,"39,760",0.00%,3.80%,3.80%
TS,VRA,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,341,900",-5,-945,"-1,341,900",-100.00%,-100.00%,-100.00%
TS,VRA,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,701","2,415,420",0,0,0,9,"1,701","2,415,420",,,
TS,YEG,PVR,B737-300,B737-300 Winglets Passenger,4,544,"1,247,392",0,0,0,4,544,"1,247,392",,,
TS,YQB,CDG,A310,A310,13,"3,250","10,718,500",13,"3,237","10,675,626",0,13,"42,874",0.00%,0.40%,0.40%
TS,YQB,CUN,A310,A310,4,"1,000","1,977,000",0,0,0,4,"1,000","1,977,000",,,
TS,YQB,CUN,A320,A320,0,0,0,4,596,"1,178,292",-4,-596,"-1,178,292",-100.00%,-100.00%,-100.00%
TS,YQB,PUJ,A310,A310,4,"1,000","1,952,000",5,"1,245","2,430,240",-1,-245,"-478,240",-20.00%,-19.70%,-19.70%
TS,YQB,YUL,A310,A310,10,"2,500","362,500",5,"1,245","180,525",5,"1,255","181,975",100.00%,100.80%,100.80%
TS,YQB,YUL,A320,A320,0,0,0,9,"1,341","194,445",-9,"-1,341","-194,445",-100.00%,-100.00%,-100.00%
TS,YQB,YUL,A320,A321,4,736,"106,720",0,0,0,4,736,"106,720",,,
TS,YQB,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"137,025",-5,-945,"-137,025",-100.00%,-100.00%,-100.00%
TS,YQB,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,736,"106,720",0,0,0,4,736,"106,720",,,
TS,YUL,AGP,A310,A310,9,"2,250","7,996,500",13,"3,237","11,504,298",-4,-987,"-3,507,798",-30.80%,-30.50%,-30.50%
TS,YUL,AGP,A330,A330-200,5,"1,660","5,899,640",0,0,0,5,"1,660","5,899,640",,,
TS,YUL,ATH,A330,A330-200,18,"6,158","29,281,290",14,"4,830","22,966,650",4,"1,328","6,314,640",28.60%,27.50%,27.50%
TS,YUL,AZS,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,719,900",-5,-945,"-1,719,900",-100.00%,-100.00%,-100.00%
TS,YUL,AZS,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,375,920",0,0,0,4,756,"1,375,920",,,
TS,YUL,BCN,A310,A310,13,"3,250","11,973,000",13,"3,237","11,925,108",0,13,"47,892",0.00%,0.40%,0.40%
TS,YUL,BCN,A330,A330-200,8,"2,708","9,976,272",8,"2,760","10,167,840",0,-52,"-191,568",0.00%,-1.90%,-1.90%
TS,YUL,BOD,A310,A310,0,0,0,9,"2,241","7,706,799",-9,"-2,241","-7,706,799",-100.00%,-100.00%,-100.00%
TS,YUL,BOD,A320,A321neo,18,"3,582","12,318,498",0,0,0,18,"3,582","12,318,498",,,
TS,YUL,BOD,A330,A330-200,0,0,0,5,"1,725","5,932,275",-5,"-1,725","-5,932,275",-100.00%,-100.00%,-100.00%
TS,YUL,BRU,A330,A330-200,13,"4,316","14,941,992",14,"4,830","16,721,460",-1,-514,"-1,779,468",-7.10%,-10.60%,-10.60%
TS,YUL,BSL,A310,A310,0,0,0,5,"1,245","4,595,295",-5,"-1,245","-4,595,295",-100.00%,-100.00%,-100.00%
TS,YUL,BSL,A320,A321neo,9,"1,791","6,610,581",0,0,0,9,"1,791","6,610,581",,,
TS,YUL,CCC,A320,A320,0,0,0,8,"1,192","1,913,160",-8,"-1,192","-1,913,160",-100.00%,-100.00%,-100.00%
TS,YUL,CCC,A320,A321,4,756,"1,213,380",0,0,0,4,756,"1,213,380",,,
TS,YUL,CCC,A320,A321neo,4,796,"1,277,580",0,0,0,4,796,"1,277,580",,,
TS,YUL,CCC,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,516,725",-5,-945,"-1,516,725",-100.00%,-100.00%,-100.00%
TS,YUL,CCC,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,512","2,426,760",0,0,0,8,"1,512","2,426,760",,,
TS,YUL,CDG,A310,A310,0,0,0,2,498,"1,714,614",-2,-498,"-1,714,614",-100.00%,-100.00%,-100.00%
TS,YUL,CDG,A330,A330-200,31,"10,461","36,017,223",60,"20,700","71,270,100",-29,"-10,239","-35,252,877",-48.30%,-49.50%,-49.50%
TS,YUL,CDG,A330,A330-300,31,"11,625","40,024,875",0,0,0,31,"11,625","40,024,875",,,
TS,YUL,CMW,B737-3/4/5,B737 Passenger,0,0,0,5,740,"1,238,020",-5,-740,"-1,238,020",-100.00%,-100.00%,-100.00%
TS,YUL,CUN,A310,A310,0,0,0,4,996,"1,833,636",-4,-996,"-1,833,636",-100.00%,-100.00%,-100.00%
TS,YUL,CUN,A320,A320,0,0,0,4,596,"1,097,236",-4,-596,"-1,097,236",-100.00%,-100.00%,-100.00%
TS,YUL,CUN,A320,A321,10,"1,890","3,479,490",14,"2,548","4,690,868",-4,-658,"-1,211,378",-28.60%,-25.80%,-25.80%
TS,YUL,CUN,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,12,"2,268","4,175,388",0,0,0,12,"2,268","4,175,388",,,
TS,YUL,CYO,A320,A320,0,0,0,4,596,"1,014,392",-4,-596,"-1,014,392",-100.00%,-100.00%,-100.00%
TS,YUL,CYO,A320,A321,4,756,"1,286,712",0,0,0,4,756,"1,286,712",,,
TS,YUL,FCO,A330,A330-200,26,"8,736","35,843,808",22,"7,590","31,141,770",4,"1,146","4,702,038",18.20%,15.10%,15.10%
TS,YUL,FLL,A320,A321,8,"1,512","2,091,096",0,0,0,8,"1,512","2,091,096",,,
TS,YUL,FLL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,045,548",-4,-756,"-1,045,548",-100.00%,-100.00%,-100.00%
TS,YUL,HOG,A320,A321,9,"1,701","2,903,607",0,0,0,9,"1,701","2,903,607",,,
TS,YUL,HOG,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,580,984",-8,"-1,512","-2,580,984",-100.00%,-100.00%,-100.00%
TS,YUL,LGW,A310,A310,14,"3,500","11,445,000",13,"3,237","10,584,990",1,263,"860,010",7.70%,8.10%,8.10%
TS,YUL,LIS,A310,A310,0,0,0,8,"1,992","6,497,904",-8,"-1,992","-6,497,904",-100.00%,-100.00%,-100.00%
